Source,Target
0141033576,0007256531
0141033576,0241951224
0198841345,147363749X
0198841345,1780334915
0198841345,1783963387
0198841345,0099572494
0198841345,1783963972
0198841345,B01MZ3QQ9X
2081427117,147363749X
2081427117,1529387159
2081427117,8416863482
2081427117,8423429962
2081427117,3548060412
2081427117,1783962437
0099590085,1784703931
0099590085,1784708283
0099590085,1783962437
0099590085,0141033576
0099590085,1408898934
0099590085,1784161853
014198077X,0241957710
014198077X,0099505576
014198077X,0141015470
014198077X,0099460254
014198077X,0141979097
014198077X,014027605X
014027605X,0141979097
014027605X,0141034645
014027605X,0141039167
014027605X,014198077X
014027605X,0241957710
014027605X,0141986301
9389157129,1444723251
9389157129,0060891548
9389157129,1643990004
9389157129,1640320741
9389157129,0205191584
9389157129,B00BW8MX5O
1408870584,1473661234
1408870584,1529405106
1408870584,0141990562
1408870584,1474611249
1408870584,1447299760
1408870584,1784705039
192805563X,1408898934
192805563X,1408893215
192805563X,178873100X
192805563X,1784708283
192805563X,0099590085
192805563X,1444775812
1847946240,1847941834
1847946240,0141033576
1847946240,0091906814
1847946240,147213995X
1847946240,0349411905
1847946240,0684858398
1788400259,1788400267
1788400259,1844039781
1788400259,0008275793
1788400259,1529319412
1788400259,1911130374
1788400259,1473629284
1784874027,1784708283
1784874027,1784703931
1784874027,0099590085
1784874027,1784872725
1784874027,1784874116
1784874027,1784872687
1781577374,1784882798
1781577374,1782496025
1781577374,1782497889
1781577374,1781576270
1781577374,0008275793
1781577374,B01N1EWZSO
0099505576,0099460254
0099505576,1781254176
0099505576,014198077X
0099505576,1781256411
0099505576,0007118716
0099505576,1118091698
0241951224,0141040017
0241951224,0141033576
0241951224,0007256531
0241951224,0753556553
0241951224,1138228915
0241951224,085719609X
3548060412,147363749X
3548060412,1529387159
3548060412,2081427117
3548060412,1408898934
3548060412,9000351227
3548060412,8423429962
1784705438,0099590085
1784705438,0099575833
1784705438,1473675138
1784705438,0099572494
1784705438,1780229089
1784705438,0198717865
6055029634,1784703931
6055029634,0099590085
6055029634,1784708283
6055029634,8845298752
6055029634,9400404972
6055029634,0593077180
0007267126,000754247X
0007267126,185702835X
0007267126,0140167722
0007267126,0140278168
0007267126,0062296019
0007267126,0060648805
1408893215,1408898934
1408893215,1847941397
1408893215,9082520303
1408893215,0241953898
1408893215,0141985488
1408893215,9082942186
9082520303,1408893215
9082520303,1408898934
9082520303,1784708283
9082520303,0141980761
9082520303,0141985488
9082520303,9082942186
1783960604,1783963034
1783960604,1783964456
1783960604,1783963972
1783960604,1783962437
1783960604,1783964138
1783960604,1097573702
0007256531,0141033576
0007256531,0241951224
0007256531,0141040017
0007256531,006225300X
0007256531,0553281097
0007256531,8122200257
1473695996,0553173251
1473695996,8179927938
1473695996,0593077180
1473695996,0553819224
1473695996,0241415322
1473695996,0008210039
1784161853,085752240X
1784161853,0552562963
1784161853,178416187X
1784161853,1784161195
1784161853,1784161829
1784161853,B00SLV5KLO
0486247619,1409584615
0486247619,1409584380
0486247619,1695770528
0486247619,1857028899
0486247619,1899618538
0486247619,0746089120
006124189X,0141033576
006124189X,0091906814
006124189X,1847941435
006124189X,0061438294
006124189X,0615815650
006124189X,0205609996
0241281113,0099572494
0241281113,1784705438
0241281113,0231186029
0241281113,0393071227
0241281113,014197916X
0241281113,178125589X
0141986301,0141039167
0141986301,0099478897
0141986301,1472959957
0141986301,014027605X
0141986301,0738285323
0141986301,9123984554
1440340242,1440354251
1440340242,1981041435
1440340242,1507208375
1440340242,1981766197
1440340242,1507210930
1440340242,0500519501
0141981806,0198739834
0141981806,0141979240
0141981806,1328606090
0141981806,0141987502
0141981806,0715647334
0141981806,0241954630
1633224848,1912233770
1633224848,0500293155
1633224848,159253905X
1633224848,0008275793
1633224848,1440340242
1633224848,0500519501
0099535475,1846688914
0099535475,0241956188
0099535475,0500518084
0099535475,0865477485
0099535475,0060533226
0099535475,0099572494
1857028899,1841157910
1857028899,1408842815
1857028899,1857028791
1857028899,0486247619
1857028899,000717604X
1857028899,0470591005
0141039167,0141986301
0141039167,0099478897
0141039167,0141986972
0141039167,1782393390
0141039167,014027605X
0141039167,9123984554
1899618538,0486247619
1899618538,1409584615
1899618538,1857028899
1899618538,1681195143
1899618538,000717604X
1899618538,1426333072
194554094X,1784703931
194554094X,8499926223
194554094X,0099590085
194554094X,1784708283
194554094X,8845298752
194554094X,0099302780
B01MZ3QQ9X,1783962437
B01MZ3QQ9X,1783963387
B01MZ3QQ9X,1780334915
B01MZ3QQ9X,0099572494
B01MZ3QQ9X,1783963972
B01MZ3QQ9X,0198841345
0674060326,0099498022
0674060326,0141034645
0674060326,0142001783
0674060326,0141033576
0674060326,0674955390
0674060326,0345408934
1847394574,1471139808
1847394574,1783964456
1847394574,1841150088
1847394574,1846144396
1847394574,0141986549
1847394574,1408870177
0099460254,0099505576
0099460254,014198077X
0099460254,0007118716
0099460254,1781254176
0099460254,1781256411
0099460254,1785781707
0060891548,9389157129
0060891548,1444723251
0060891548,0241957710
0060891548,1643990004
0060891548,0060006641
0060891548,0316014990
1846276616,0008351775
1846276616,0241226147
1846276616,1471159450
1846276616,1781318956
1846276616,071818114X
1846276616,1786496453
B07S89B8CC,147363749X
B07S89B8CC,1529387159
B07S89B8CC,8423429962
B07S89B8CC,8416863482
B07S89B8CC,8817099635
B07S89B8CC,3548060412
1912233770,1440340242
1912233770,1440354251
1912233770,1633224848
1912233770,0500293155
1912233770,0500519501
1912233770,0008275793
0470591005,1857028899
0470591005,0486247619
0470591005,000717604X
0470591005,1911130374
0470591005,0718185544
0470591005,1899618538
0141040017,0141033576
0141040017,0753556553
0141040017,0241951224
0141040017,0007256531
0141040017,0141019018
0141040017,1138228915
0241956188,0141988878
0241956188,1108439586
0241956188,0141024534
0241956188,024141072X
0241956188,0141986794
0241956188,000734077X
9400404972,1784703931
9400404972,0099590085
9400404972,6055029634
0500293155,1633224848
0500293155,1912233770
0500293155,0008275793
0500293155,1568984308
0500293155,1452169918
0500293155,0500519501
0865477485,0099535475
0865477485,0241956188
0865477485,0500518084
0865477485,1847941397
0865477485,1846688914
0865477485,1137530685
0718185544,1472252608
0718185544,1472258339
0718185544,0241365430
0718185544,184317457X
0718185544,1472258312
0718185544,1783351152
085719609X,0195573560
085719609X,1118345606
085719609X,0753556502
085719609X,1292134607
085719609X,1789014506
085719609X,1789016754
085752240X,1784161853
085752240X,178416187X
085752240X,1784161829
085752240X,0552779830
085752240X,0747590257
085752240X,0141040394
1444723251,1786898551
1444723251,0399579745
1444723251,9389157129
1444723251,886836400X
1444723251,B00NYI71B6
1444723251,0349006237
0715647334,0141981806
0715647334,0198739834
0715647334,0141979240
0715647334,0715635611
0715647334,B001O8ULW4
0715647334,0141982411
1784872725,1784872636
1784872725,1784872717
1784872725,1784874027
1784872725,1784874035
1784872725,1784874116
1784872725,1784872687
000754247X,0007267126
000754247X,185702835X
000754247X,0062296019
000754247X,1841157465
000754247X,014027605X
000754247X,0140167722
1473675138,1784705438
1473675138,019878399X
1473675138,1472142977
1473675138,0099575833
1473675138,0099302780
1473675138,0141986638
178416187X,0552779830
178416187X,1784161829
178416187X,1784161802
178416187X,0141040084
178416187X,1784161195
178416187X,1784161969
0615815650,006124189X
0615815650,0061438294
0615815650,1847941435
0615815650,1409168506
0615815650,1905026358
0615815650,B0875ZTFMC
0062296019,0007267126
0062296019,000754247X
0062296019,014027605X
0062296019,1621574652
0062296019,0517548232
0062296019,185702835X
1507210930,1507208375
1507210930,1542678595
1507210930,1726631826
1507210930,1731107501
1507210930,1982122668
1507210930,B07Y4NDYH1
071818114X,1471159450
071818114X,1471166821
071818114X,1846276616
071818114X,1409345718
071818114X,0718185269
071818114X,0241226147
1474611249,1408870584
1474611249,1473661234
1474611249,1529405106
1474611249,0141990562
1474611249,1784705039
1474611249,144733597X
0007118716,0099460254
0007118716,0099505576
0007118716,1781254176
0007118716,1781256411
0007118716,014198077X
0007118716,1473698626
000717604X,1857028899
000717604X,1408842815
000717604X,0486247619
000717604X,1857028791
000717604X,1841157910
000717604X,0470591005
0553819224,1473695996
0553819224,0553173251
0553819224,085750357X
0553819224,8179927938
0553819224,0593077180
0553819224,0593048156
1784161829,1784161802
1784161829,1784161837
1784161829,1784161195
1784161829,178416187X
1784161829,0552779830
1784161829,1784161446
B00BW8MX5O,9389157129
B00BW8MX5O,0205191584
B00BW8MX5O,1643990004
B00BW8MX5O,1640320741
B00BW8MX5O,B003LLFSPW
B00BW8MX5O,1643990039
1681195143,1409584615
1681195143,0486247619
1681195143,1899618538
1681195143,0746089120
1681195143,1409584380
1681195143,1695770528
1781318956,0008351775
1781318956,1846276616
1781318956,1781315329
1781318956,1523506482
1781318956,1471159450
1781318956,1447295277
1444775812,0008138303
1444775812,0552778095
1444775812,9123582871
1444775812,0349141800
1444775812,1444775855
1444775812,1405930209
0008210039,000748884X
0008210039,0306819112
0008210039,0008280576
0008210039,0007395825
0008210039,0241953170
0008210039,0008276323
1426333072,1426338104
1426333072,1426334613
1426333072,1409584615
1426333072,1426338171
1426333072,1695770528
1426333072,1426336810
1981766197,1440340242
1981766197,1507208375
1981766197,1440354251
1981766197,0500519501
1981766197,1507210930
1981766197,1981041435
1780229089,1474611249
1780229089,1780229070
1780229089,9123971908
1780229089,1848664796
1780229089,1408802880
1780229089,0198821263
1447299760,1473661234
1447299760,1408870584
1447299760,1784705039
1447299760,0141990562
1447299760,0745338305
1447299760,1789544491
1784872687,1784874027
1784872687,1784872636
1784872687,1784872725
1784872687,1784874116
1784872687,1784875686
1784872687,1784874035
0060648805,1846042135
0060648805,0060648791
0060648805,0060648341
0060648805,1846043751
0060648805,0007267126
0060648805,0060916095
0099302780,0099590085
0099302780,0241958687
0099302780,0141977787
0099302780,1846684307
0099302780,0606412735
0099302780,B011T743PU
1785781707,1848314159
1785781707,1785781723
1785781707,0199547939
1785781707,0713674989
1785781707,9123521988
1785781707,0241359244
1784882798,1784881112
1784882798,1784881953
1784882798,1782405348
1784882798,1095784412
1784882798,1696777828
1784882798,1092356525
014197916X,1785784994
014197916X,1786076330
014197916X,1473661358
014197916X,0141986409
014197916X,0141018356
014197916X,014104652X
0141986972,0241312000
0141986972,0141039167
0141986972,0141986638
0141986972,178649955X
0141986972,1782399755
0141986972,1843548062
1328606090,0141981806
1328606090,0198739834
1328606090,0141979240
1328606090,1789954533
1328606090,1633693864
1328606090,0715647334
0198717865,1784705438
0198717865,1910537071
0198717865,0241280885
0198717865,1910537217
0198717865,0198728263
0198717865,1724154508
0141987502,0525558616
0141987502,0141981806
0141987502,0198739834
0141987502,1781256853
0141987502,1292153962
0141987502,0241404827
1784874116,1784874027
1784874116,1784872717
1784874116,1784872636
1784874116,1784872687
1784874116,178487261X
1784874116,1784872725
1781254176,0099505576
1781254176,1781256411
1781254176,0099460254
1781254176,0224100807
1781254176,0241954304
1781254176,0802147801
1408842815,1841157910
1408842815,1857028899
1408842815,184668532X
1408842815,1841155802
1408842815,0007152523
1408842815,1408809591
0345408934,0674060326
0345408934,0701166258
0345408934,0099302780
0345408934,0684187108
0345408934,0062662953
1841150088,1847394574
1841150088,0192801309
1841150088,1471139808
1841150088,0141986549
1841150088,1786070014
1841150088,0717124118
0061438294,0008292604
0061438294,1409168506
0061438294,1635653363
0061438294,0062015044
0061438294,081443973X
0061438294,1585424927
0099478897,0141039167
0099478897,1782395504
0099478897,0141007206
0099478897,0141986301
0099478897,1846041031
0099478897,0330506641
0241415322,1473695996
0241415322,055255958X
0241415322,8179927938
0241415322,9123655909
0241415322,085750357X
0241415322,0593048156
1788400267,1844039781
1788400267,1788400259
1788400267,1529319412
1788400267,1473629284
1788400267,1781779465
1788400267,0241356288
0393071227,0393333973
0393071227,0141984910
0393071227,0520305493
0393071227,0241281113
0393071227,1786077051
0393071227,1784702765
1784161195,0552779830
1784161195,1784161829
1784161195,1784161446
1784161195,1784161853
1784161195,1784161845
1784161195,1784161837
1786496453,1846276616
1786496453,0007427921
1786496453,0007492898
1786496453,0141978791
1786496453,0007506155
1786496453,0500022925
0141979240,0198739834
0141979240,0141981806
0141979240,0007547994
0141979240,0715647334
0141979240,1328606090
0141979240,0141987502
1847941435,006124189X
1847941435,1847941494
1847941435,0615815650
1847941435,1846680166
1847941435,1781252750
1847941435,0007256531
1640320741,9389157129
1640320741,1643990004
1640320741,1988236517
1640320741,1444723251
1640320741,0060891548
1640320741,0241957710
0674955390,0674060326
0674955390,0415285941
0674955390,1849540950
0674955390,0007256531
0674955390,0701166258
0674955390,184668286X
0099575833,1784705438
0099575833,0141049332
0099575833,1976991390
0099575833,1851685057
0099575833,1612432735
0099575833,1472266501
0141019018,0349119856
0141019018,0141033576
0141019018,0141030704
0141019018,0063032376
0141019018,1471101312
0141019018,0141980117
0684858398,1471195201
0684858398,0091906814
0684858398,0743268164
0684858398,0091929113
0684858398,B01LPDSSE0
0684858398,1455892823
1782497889,1782494898
1782497889,191206667X
1782497889,1782406484
1782497889,1782408835
1782497889,1782494758
1782497889,1782497196
0241954630,0141981806
0241954630,0198739834
0241954630,0140278168
0241954630,1786076330
0241954630,0140146903
0241954630,0141029811
0060006641,0060891548
0060006641,9389157129
0060006641,0241957710
0060006641,1444723251
0060006641,1643990004
0060006641,0062735233
1471139808,1847394574
1471139808,1783964456
1471139808,1841150088
1471139808,1846144396
1471139808,0718199715
1471139808,0141986549
0746089120,1409584380
0746089120,1409584615
0746089120,1695770528
0746089120,1409507793
0746089120,B00JLC1BQK
0746089120,1426333072
1118091698,1118505085
1118091698,1848310889
1118091698,0099505576
1118091698,1444180320
1118091698,0192801481
1118091698,014198077X
B00SLV5KLO,1784161853
B00SLV5KLO,0552562963
B00SLV5KLO,0374534241
B00SLV5KLO,1848319150
B00SLV5KLO,0140167722
B00SLV5KLO,0393311031
8179927938,1473695996
8179927938,0553173251
8179927938,0593077180
8179927938,085750357X
8179927938,0553819224
8179927938,0241415322
0140167722,1848319150
0140167722,0374534241
0140167722,0198788606
0140167722,0393311031
0140167722,0007267126
0140167722,185702835X
0205191584,9389157129
0205191584,1444723251
0205191584,1643990004
0205191584,1988236517
0205191584,1640320741
0205191584,B00BW8MX5O
1440354251,1440340242
1440354251,1981766197
1440354251,0500519501
1440354251,1981041435
1440354251,0486828654
1440354251,1507208375
0141985488,0141990627
0141985488,1408893215
0141985488,1785902172
0141985488,0755600630
0141985488,1474294162
0141985488,0141983116
9000351227,147363749X
9000351227,3548060412
9000351227,1529387159
9000351227,1408898934
9000351227,1408893215
9000351227,1784708283
0349411905,1847941834
0349411905,0753555166
0349411905,9123781467
0349411905,0241341132
0349411905,0767922719
0349411905,0349408947
1857028791,1857028899
1857028791,1841157910
1857028791,000717604X
1857028791,1899618538
1857028791,0316526924
1857028791,1408842815
1529319412,000748884X
1529319412,1841883824
1529319412,1788400259
1529319412,1473629284
1529319412,0008275793
1529319412,1788400267
0738285323,1472959957
0738285323,1472130847
0738285323,0141986301
0738285323,1634310365
0738285323,1939578094
0738285323,0670921343
0142001783,0099498022
0142001783,0753806703
0142001783,0674060326
0142001783,0141034645
0142001783,1780747675
0142001783,0099501643
B01N1EWZSO,1781577374
B01N1EWZSO,1784725552
B01N1EWZSO,1784882798
B01N1EWZSO,1782496025
B01N1EWZSO,1781576785
B01N1EWZSO,1910552879
1473629284,1473628644
1473629284,1473696267
1473629284,1529319412
1473629284,1788400259
1473629284,1788400267
1473629284,0008275793
1781576270,0823086046
1781576270,1782212760
1781576270,1908973455
1781576270,1770857575
1781576270,1780673213
1781576270,0715320947
0316014990,0060891548
0316014990,0241957710
0316014990,9389157129
0316014990,0241978513
0316014990,0399579745
0316014990,0316204323
1782496025,1781577072
1782496025,1944515704
1782496025,1784882534
1782496025,1611803101
1782496025,1782216367
1782496025,1446306291
147213995X,1847941834
147213995X,1785040200
147213995X,0241958229
147213995X,0345472322
147213995X,1612436013
147213995X,1780332009
9082942186,1408898934
9082942186,1408893215
9082942186,3498002007
9082942186,9049807437
9082942186,9082520303
9082942186,1847941397
0141986549,0571288014
0141986549,1846144396
0141986549,1847394574
0141986549,0300251637
0141986549,1471139808
0141986549,0141988460
1409584615,1409584380
1409584615,1695770528
1409584615,1426333072
1409584615,0486247619
1409584615,0486798712
1409584615,B00JLC1BQK
1097573702,190884714X
1097573702,1785315501
1097573702,1908847107
1097573702,B0848B3JDV
1097573702,1908847158
1097573702,B00QH7UAG4
1472959957,1472958004
1472959957,1472130847
1472959957,1472134524
1472959957,0141986301
1472959957,0007351291
1472959957,B00I627GT2
0060533226,0099535475
0060533226,1847941397
0060533226,1859466281
0060533226,0500518483
0060533226,1603580557
0060533226,1505634644
0753556553,0141040017
0753556553,0141033576
0753556553,0241951224
0753556553,0007256531
0753556553,1138228915
0753556553,0008361622
0198739834,0141981806
0198739834,0141979240
0198739834,0753555204
0198739834,0306812835
0198739834,0715647334
0198739834,0715635611
8122200257,0842382127
8122200257,1589795474
8122200257,0091906814
8122200257,0007256531
8122200257,0091900212
8122200257,0684858398
0008351775,1846276616
0008351775,1781315329
0008351775,0008351783
0008351775,1781318956
0008351775,1846143497
0008351775,1471159450
0141990562,1408870584
0141990562,1473661234
0141990562,1529405106
0141990562,1474611249
0141990562,1784705039
0141990562,144733597X
1847941834,0349411905
1847941834,1847946240
1847941834,0062457713
1847941834,0593189647
1847941834,1070527971
1847941834,B084DGPM25
178125589X,1526600218
178125589X,178125141X
178125589X,0753552922
178125589X,0190905387
178125589X,0198825250
178125589X,0691173885
1844039781,1788400267
1844039781,1788400259
1844039781,191113034X
1844039781,0241356288
1844039781,1473629284
1844039781,1529319412
0500519501,191113034X
0500519501,1440340242
0500519501,0500022569
0500519501,0811854299
0500519501,1471159450
0500519501,0500021279
8499926223,0099590085
8499926223,1784703931
8499926223,1784708283
8499926223,194554094X
8499926223,1950284220
8499926223,8417636846
1408870177,1847394574
1408870177,1841150088
1408870177,1472271092
1408870177,1471139808
1408870177,0300194153
1408870177,1786070014
1471159450,1471166821
1471159450,1471178935
1471159450,0241226147
1471159450,1409345718
1471159450,1846276616
1471159450,0241238986
006225300X,0007256531
006225300X,0007354789
006225300X,0241951224
006225300X,0374536740
006225300X,0062872729
006225300X,0349121427
1981041435,1440340242
1981041435,198101313X
1981041435,1719846618
1981041435,078696619X
1981041435,0786966211
1981041435,1981766197
1784705039,1473661234
1784705039,1408870584
1784705039,1474611249
1784705039,1447299760
1784705039,0141990562
1784705039,1529405106
0140278168,0140146903
0140278168,0241954630
0140278168,0007267126
0140278168,1724334417
0140278168,0141029811
0140278168,0465025277
0552562963,1784161853
0552562963,0385738102
0552562963,B00SLV5KLO
0552562963,178416187X
0552562963,1784161195
0552562963,0141040084
0231186029,0231171919
0231186029,0500295530
0231186029,0565094971
0231186029,0241287308
0231186029,0241281113
0231186029,022644418X
1782393390,0141039167
1782393390,0099597829
1782393390,0099478897
1782393390,0141986301
1782393390,014027605X
1782393390,0241957850
1138228915,0241951224
1138228915,0141033576
1138228915,0141040017
1138228915,0007256531
1138228915,085719609X
1138228915,0753556553
1847941397,0141980761
1847941397,0349119856
1847941397,0141047976
1847941397,1138935417
1847941397,0718197038
1847941397,0141019018
0091906814,0091900212
0091906814,0143110160
0091906814,0857207288
0091906814,0749307234
0091906814,0684858398
0091906814,0091906350
1529405106,1408870584
1529405106,1473661234
1529405106,0141990562
1529405106,1474611249
1529405106,1529406277
1529405106,144733597X
8817099635,147363749X
8817099635,1529387159
8817099635,8423429962
8817099635,B07S89B8CC
1846688914,1108439586
1846688914,0141991747
1846688914,0241956188
1846688914,0141988878
1846688914,0099535475
1846688914,1781250456
9123984554,0141039167
9123984554,0141986301
9123984554,0099478897
9123984554,0141033576
9123984554,1408870584
0241953898,1408893215
0241953898,1408898934
0241953898,1847941397
0241953898,0141980761
0241953898,0141988614
0241953898,030024987X
178873100X,0816689237
178873100X,0241274230
178873100X,0231177534
178873100X,0241269156
178873100X,0822362244
178873100X,0674064224
0593077180,1473695996
0593077180,0553173251
0593077180,8179927938
0593077180,0593056973
0593077180,0593048156
0593077180,0241415322
1695770528,1409584615
1695770528,1409584380
1695770528,1426333072
1695770528,0746089120
1695770528,0486798712
1695770528,0486247619
0205609996,006124189X
0205609996,0141033576
0205609996,1847941435
0205609996,0321011473
0205609996,B004UH4CVC
0205609996,0007256531
0099498022,0099288761
0099498022,0099501643
0099498022,0345807146
0099498022,0099421836
0099498022,0142001783
0099498022,0674060326
1846144396,1847394574
1846144396,1471139808
1846144396,0141986549
1846144396,0718199715
1846144396,0141042036
1846144396,0099994003
0553173251,1473695996
0553173251,0593077180
0553173251,8179927938
0553173251,0553176986
0553173251,0593056973
0553173251,0593048156
1473661234,1408870584
1473661234,1447299760
1473661234,0141990562
1473661234,1529405106
1473661234,1474611249
1473661234,1784705039
159253905X,1568989725
159253905X,1568984308
159253905X,0500293155
159253905X,1633224848
159253905X,1912233770
159253905X,1631591029
0141980761,0141986107
0141980761,1847941397
0141980761,1529352525
0141980761,0674979850
0141980761,0008276307
0141980761,1119120950
0241226147,024135871X
0241226147,1465475850
0241226147,0241201306
0241226147,0241301939
0241226147,0241317673
0241226147,0008150265
185702835X,0198788606
185702835X,1848313470
185702835X,1841157465
185702835X,0099584573
185702835X,0198831900
185702835X,0007267126
1841157910,1857028899
1841157910,1408842815
1841157910,1841155802
1841157910,1408809591
1841157910,184668532X
1841157910,0007152523
0553281097,0091906814
0553281097,1589795474
0553281097,0842382127
0553281097,0007256531
0553281097,8122200257
0553281097,0451205367
1781256411,1781254176
1781256411,0099505576
1781256411,0099460254
1781256411,0802147801
1781256411,0007118716
1781256411,1474608434
1409584380,1409584615
1409584380,B00JLC1BQK
1409584380,B07YZY2RGR
1409584380,B007CH0M70
1409584380,B017YVZMO6
1409584380,1743607725
1507208375,1507210930
1507208375,1731107501
1507208375,1726631826
1507208375,1440340242
1507208375,1542678595
1507208375,1981766197
0500518084,0099535475
0500518084,0865477485
0500518084,0262701154
0500518084,0262028603
0500518084,3791384716
0500518084,0241956188
1643990004,9389157129
1643990004,1444723251
1643990004,0060891548
1643990004,0241957710
1643990004,0205191584
1643990004,1640320741
8845298752,8845296490
8845298752,883010082X
8845298752,1784703931
8845298752,1784708283
8845298752,6055029634
8845298752,194554094X
1505634644,0500518483
1505634644,0060533226
1505634644,1554534674
1505634644,1138076694
1505634644,1857886054
1505634644,1859466281
1781577072,1631597892
1781577072,1782496025
1781577072,1944515704
1781577072,1784882534
1781577072,1782216022
1781577072,1631598457
0701166258,0674060326
0701166258,0345408934
0701166258,0674955390
1138935417,1847941397
1138935417,0099225611
1138935417,0241956188
1138935417,0141980761
1138935417,1911116800
1138935417,1786090031
0198821263,1780229070
0198821263,0565093916
0198821263,069114818X
0198821263,1780229089
0198821263,0753813920
0198821263,0500292078
1568989725,1568984308
1568989725,159253905X
1568989725,1471159450
1568989725,0233005188
1568989725,0500293155
1568989725,0500519501
0241274230,0241269156
0241274230,0816689237
0241274230,0231177534
0241274230,0241280885
0241274230,178873100X
0241274230,1607852020
1108439586,0141991747
1108439586,1846688914
1108439586,0141988878
1108439586,0241956188
1108439586,1108712908
1108439586,0141991445
1780332009,147213995X
1780332009,0345472322
1780332009,1785040200
1780332009,1841690244
1780332009,1906610606
1780332009,1612436013
0500022925,024135871X
0500022925,0007506155
0500022925,0007427921
0500022925,1526306069
0500022925,0241226147
0500022925,0241184185
B004UH4CVC,006124189X
B004UH4CVC,0141033576
B004UH4CVC,0321011473
B004UH4CVC,0205609996
B004UH4CVC,1292022299
B004UH4CVC,0205663788
0008361622,0753556553
0008361622,1472971353
0008361622,0674241835
0008361622,0008100713
0008361622,0241396883
0008361622,0393350576
0823086046,1909396796
0823086046,1780673213
0823086046,1781576270
0823086046,1524699543
0823086046,1908973455
0823086046,1490716297
0099584573,0007250924
0099584573,0198788606
0099584573,1848313470
0099584573,185702835X
0099584573,1784700177
0099584573,1785784978
081443973X,1409168506
081443973X,0061438294
081443973X,0008292604
081443973X,1119067391
081443973X,0753817659
081443973X,1635653363
1409168506,0061438294
1409168506,0008292604
1409168506,081443973X
1409168506,1119067391
1409168506,1409168514
1409168506,0753817659
B003LLFSPW,9389157129
B003LLFSPW,1643990004
B003LLFSPW,B00BW8MX5O
B003LLFSPW,0205191584
1784872636,1784705373
1784872636,0099506246
1784872636,0099488663
1784872636,0099448572
1784872636,0099448777
1784872636,0099448750
1784881953,1784881112
1784881953,1784882798
1784881953,1781573719
1784881953,1782405348
1784881953,0500292485
1784881953,1095784412
1784875686,1529112923
1784875686,1784709387
1784875686,1529111250
1784875686,1784875678
1784875686,0099590611
1784875686,1784872687
184317457X,1472137507
184317457X,1472252608
184317457X,1472258339
184317457X,1983530697
184317457X,1988923026
184317457X,1781317437
055255958X,0241415322
055255958X,0552559628
055255958X,055255961X
055255958X,0552570052
055255958X,9123655909
055255958X,0552575976
0099994003,0719561124
0099994003,0688080936
0099994003,0307407969
0099994003,1780224737
0099994003,1401301916
0099994003,1842124420
0552779830,1784161195
0552779830,1784161829
0552779830,178416187X
0552779830,1784161845
0552779830,1784161446
0552779830,1784161837
0141042036,0241309069
0141042036,1846144396
0141042036,0141976373
0141042036,0141027827
0141042036,0465094880
